time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
29.023,312,3147,969,737,-0.7867431640625,0.121826171875,-0.25341796875
29.030,315,3147,1022,1167,-0.79638671875,0.2310791015625,-0.28369140625
29.043,315,3147,1024,1869,-0.7972412109375,0.353759765625,-0.2869873046875
29.053,316,3147,1024,2233,-0.765380859375,0.3587646484375,-0.2470703125
29.060,316,3147,1054,2514,-0.7039794921875,0.2427978515625,-0.182861328125
29.079,321,3147,1312,2942,-0.6488037109375,0.1805419921875,-0.1292724609375
29.082,328,3147,1478,3147,-0.5931396484375,0.216552734375,-0.09033203125
29.089,327,3147,1572,3147,-0.5662841796875,0.2906494140625,-0.1104736328125
29.108,330,3147,1659,3147,-0.6748046875,0.4305419921875,-0.2325439453125
29.112,334,3147,1669,3147,-0.89404296875,0.6162109375,-0.40771484375
29.120,336,3147,1733,3147,-1.094482421875,0.7442626953125,-0.530517578125
29.135,338,3147,1806,3147,-1.273681640625,0.73046875,-0.511962890625
29.141,338,3147,1830,3147,-1.4656982421875,0.6046142578125,-0.400634765625
29.149,342,3147,1894,3147,-1.6162109375,0.541748046875,-0.301513671875
29.170,336,3147,1819,3147,-1.6668701171875,0.602783203125,-0.2762451171875
29.172,338,3147,1840,3147,-1.59130859375,0.5811767578125,-0.313720703125
29.181,338,3147,1850,3147,-1.423828125,0.4326171875,-0.3245849609375
29.210,343,3147,1801,3147,-1.3414306640625,0.39111328125,-0.3310546875
29.210,336,3147,1743,3147,-1.3531494140625,0.4708251953125,-0.4178466796875
29.210,337,3147,1686,3147,-1.3255615234375,0.5157470703125,-0.5045166015625
29.223,332,3147,1557,3147,-1.25732421875,0.4716796875,-0.506591796875
29.231,330,3147,1477,3147,-1.1864013671875,0.40087890625,-0.4666748046875
29.239,323,3147,1395,3147,-1.11767578125,0.3714599609375,-0.4251708984375
29.253,321,3147,1188,3028,-1.0235595703125,0.358642578125,-0.3760986328125
29.267,323,3147,1067,2381,-0.90283203125,0.3321533203125,-0.3294677734375
29.270,318,3147,1012,1772,-0.800537109375,0.3062744140625,-0.302001953125
29.283,316,3147,973,660,-0.723388671875,0.27490234375,-0.2730712890625
29.292,309,3051,944,362,-0.6466064453125,0.214599609375,-0.232666015625
29.301,315,2381,900,351,-0.603759765625,0.20458984375,-0.1942138671875
29.313,312,1588,824,347,-0.60400390625,0.283935546875,-0.157958984375
29.323,313,1155,811,334,-0.6177978515625,0.3367919921875,-0.1273193359375
29.330,313,787,766,330,-0.64111328125,0.295166015625,-0.142822265625
29.343,310,644,687,332,-0.6689453125,0.2359619140625,-0.2086181640625
29.352,312,562,714,332,-0.6953125,0.2574462890625,-0.260986328125
29.361,308,620,653,330,-0.706787109375,0.330810546875,-0.258544921875
29.373,306,540,678,328,-0.6824951171875,0.32275390625,-0.2080078125
29.387,309,561,689,332,-0.635986328125,0.201171875,-0.1357421875
29.390,308,526,724,328,-0.599365234375,0.0985107421875,-0.0819091796875
29.403,308,666,761,332,-0.60888671875,0.1002197265625,-0.077880859375
29.414,309,909,802,334,-0.645751953125,0.156494140625,-0.0963134765625
29.420,313,1050,858,334,-0.660888671875,0.2044677734375,-0.099609375
29.433,314,1662,1013,344,-0.662353515625,0.21826171875,-0.0941162109375
29.442,313,2124,1050,356,-0.6583251953125,0.2032470703125,-0.1044921875
29.450,315,2635,1092,363,-0.6561279296875,0.1859130859375,-0.162841796875
29.464,316,3147,1115,607,-0.68212890625,0.201904296875,-0.2410888671875
29.489,316,3147,1163,1117,-0.7025146484375,0.2552490234375,-0.27197265625
29.489,317,3147,1170,1557,-0.6591796875,0.3006591796875,-0.2406005859375
29.493,321,3147,1260,2317,-0.579833984375,0.2613525390625,-0.202880859375
29.504,322,3147,1463,2671,-0.5599365234375,0.1798095703125,-0.217529296875
29.518,327,3147,1580,3040,-0.57470703125,0.158203125,-0.2442626953125
29.526,328,3147,1665,3147,-0.5411376953125,0.1739501953125,-0.2354736328125
29.532,332,3147,1715,3147,-0.5740966796875,0.234130859375,-0.24755859375
29.540,338,3147,1819,3147,-0.749267578125,0.393310546875,-0.3226318359375
29.553,338,3147,2010,3147,-0.9517822265625,0.6322021484375,-0.3897705078125
29.562,347,3147,2165,3147,-1.1505126953125,0.8466796875,-0.377685546875
29.570,351,3147,2261,3147,-1.4132080078125,0.9188232421875,-0.2821044921875
29.593,353,3147,2347,3147,-1.7274169921875,0.7689208984375,-0.159423828125
29.593,359,3147,2341,3147,-1.9532470703125,0.4434814453125,-0.1171875
29.600,356,3147,2308,3147,-1.9716796875,0.18212890625,-0.1827392578125
29.625,351,3147,2144,3147,-1.6981201171875,0.070068359375,-0.218994140625
29.625,349,3147,2164,3147,-1.1324462890625,0.1087646484375,-0.0928955078125
29.629,349,3147,2180,3147,-0.7589111328125,0.3992919921875,-0.0411376953125
29.644,347,3147,2158,3147,-0.9935302734375,0.7872314453125,-0.32373046875
29.651,351,3147,2093,3147,-1.4534912109375,0.9503173828125,-0.6668701171875
29.660,346,3147,2024,3147,-1.4534912109375,0.9503173828125,-0.6668701171875
29.674,344,3147,1868,3147,-1.5537109375,0.556396484375,-0.6119384765625
29.682,343,3147,1742,3147,-1.3201904296875,0.441162109375,-0.461669921875
29.722,336,3147,1596,3147,-1.3201904296875,0.441162109375,-0.461669921875
29.722,324,3147,1349,3147,-0.844970703125,0.4229736328125,-0.2830810546875
29.723,323,3147,1189,2753,-0.703369140625,0.382568359375,-0.170166015625
29.723,321,3147,1107,2114,-0.703369140625,0.382568359375,-0.170166015625
29.734,321,3147,1067,1278,-0.7265625,0.2353515625,-0.022705078125
29.742,317,3147,1064,853,-0.79736328125,0.1348876953125,0.019775390625
29.750,316,3147,1037,371,-0.79736328125,0.1348876953125,0.019775390625
29.764,316,2463,986,359,-0.8338623046875,-0.020751953125,-0.0279541015625
29.772,315,1974,942,355,-0.890625,0.00048828125,-0.106201171875
29.781,315,1659,917,348,-0.890625,0.00048828125,-0.106201171875
29.803,308,1010,842,330,-0.802490234375,0.193115234375,-0.2747802734375
29.803,315,813,785,321,-0.679443359375,0.27197265625,-0.308349609375
29.822,313,757,682,332,-0.679443359375,0.27197265625,-0.308349609375
29.826,310,631,684,330,-0.5989990234375,0.343505859375,-0.2618408203125
29.835,309,678,591,330,-0.5933837890625,0.3818359375,-0.27880859375
29.840,309,666,617,328,-0.5933837890625,0.3818359375,-0.27880859375
29.853,308,614,617,328,-0.531982421875,0.4012451171875,-0.27001953125
29.861,310,572,648,328,-0.5889892578125,0.4310302734375,-0.1988525390625
29.870,310,466,679,330,-0.5889892578125,0.4310302734375,-0.1988525390625
29.884,310,625,766,332,-0.6201171875,0.3466796875,-0.1400146484375
29.906,310,943,766,336,-0.6201171875,0.3466796875,-0.1400146484375
29.907,313,1172,837,336,-0.627685546875,0.1961669921875,-0.143310546875
29.920,315,1665,936,345,-0.6943359375,-0.0040283203125,-0.141845703125
29.933,313,2068,976,348,-0.6943359375,-0.0040283203125,-0.141845703125
29.933,315,2587,1018,360,-0.7344970703125,0.032958984375,-0.1748046875
29.947,317,3147,1056,625,-0.783203125,0.2904052734375,-0.243896484375
29.952,317,3147,1103,1108,-0.783203125,0.2904052734375,-0.243896484375
29.960,318,3147,1129,1557,-0.7515869140625,0.3900146484375,-0.2601318359375
29.974,319,3147,1163,2235,-0.598876953125,0.2637939453125,-0.1929931640625
29.983,319,3147,1231,2538,-0.598876953125,0.2637939453125,-0.1929931640625
29.990,324,3147,1382,2843,-0.5859375,0.1929931640625,-0.1810302734375
30.015,328,3147,1584,3147,-0.55322265625,0.2442626953125,-0.12158203125
30.026,327,3147,1652,3147,-0.55322265625,0.2442626953125,-0.12158203125
30.028,332,3147,1704,3147,-0.651611328125,0.3446044921875,-0.1307373046875
30.041,336,3147,1840,3147,-1.04638671875,0.677978515625,-0.3421630859375
30.042,324,3147,1925,3147,-1.04638671875,0.677978515625,-0.3421630859375
30.050,344,3147,1955,3147,-1.2230224609375,0.8082275390625,-0.3970947265625
30.063,346,3147,2078,3147,-1.5118408203125,0.8095703125,-0.3338623046875
30.072,348,3147,2136,3147,-1.5118408203125,0.8095703125,-0.3338623046875
30.080,348,3147,2167,3147,-1.5322265625,0.664306640625,-0.1947021484375
30.094,346,3147,1974,3147,-1.5081787109375,0.4835205078125,-0.1495361328125
30.103,346,3147,2079,3147,-1.5537109375,0.314697265625,-0.28955078125
30.110,348,3147,2151,3147,-1.450439453125,0.1180419921875,-0.394775390625
30.128,346,3147,2161,3147,-1.2357177734375,0.1116943359375,-0.3197021484375
30.138,346,3147,2104,3147,-1.3199462890625,0.3812255859375,-0.3353271484375
30.142,344,3147,2009,3147,-1.5537109375,0.6185302734375,-0.5167236328125
30.153,338,3147,1826,3147,-1.5987548828125,0.6478271484375,-0.577880859375
30.162,332,3147,1700,3147,-1.4652099609375,0.5447998046875,-0.465087890625
30.170,323,3147,1494,3147,-1.24658203125,0.4759521484375,-0.3294677734375
30.245,323,3147,1206,3147,-1.009033203125,0.5076904296875,-0.2457275390625
30.248,321,3147,1115,2974,-0.7841796875,0.5538330078125,-0.1710205078125
30.248,323,3147,1058,2417,-0.626953125,0.501953125,-0.0732421875
30.248,317,3147,1045,1440,-0.5933837890625,0.338623046875,-0.0052490234375
30.248,316,3147,1056,913,-0.6495361328125,0.145263671875,0.03076171875
30.248,316,3147,1081,454,-0.710693359375,0.0093994140625,0.0147705078125
